review_id,user_id,item_id,rating,comment,review_date
16902,1546,170,2,Himself lead create mission defense.,2024-03-14
16903,3556,322,2,Tonight drug west walk.,2025-01-28
16904,2928,414,5,Girl significant per religious represent.,2025-03-03
16905,9786,364,3,Education increase manage dark.,2023-11-24
16906,6597,494,3,Nice ready write discover clearly skill.,2024-10-10
16907,5081,377,3,Break his trouble eye.,2023-05-14
16908,7701,442,4,Rule of cost our final central rate.,2023-05-27
16909,5780,405,4,Economy nearly dream indeed.,2025-03-04
16910,3427,66,4,And senior local one evidence.,2023-09-28
16911,4678,46,3,In hand everything across.,2025-01-14
16912,7906,25,1,Other show billion themselves.,2023-10-12
16913,6696,316,2,Camera four teacher child effort part career.,2024-12-22
16914,8485,231,5,Camera discussion food.,2024-11-26
16915,5832,228,1,Member any area act explain wind.,2024-11-10
16916,3239,320,1,Threat add less can expect west hour.,2023-09-07
16917,5761,331,1,Pull three certainly surface politics claim contain.,2024-11-02
16918,6759,384,2,Buy fight ask end fund.,2023-11-11
16919,3159,179,5,Best someone couple woman.,2023-07-07
16920,8987,59,2,Generation real such base adult factor ready near.,2023-10-08
16921,8311,434,2,Hear walk computer focus remember.,2024-04-16
16922,6824,289,4,Or affect pull.,2024-04-22
16923,7935,53,1,Financial fall would similar.,2024-10-19
16924,9066,263,1,Power treatment real outside.,2023-10-30
16925,704,450,4,Economy quality growth dream turn pick.,2023-07-30
16926,616,87,2,Realize lead almost art wind bag stock these.,2024-05-25
16927,2340,473,2,Travel better outside picture building.,2024-11-09
16928,5636,444,5,While evening recent subject company admit world.,2024-01-25
16929,3170,179,4,Carry step able test break.,2025-02-12
16930,2068,11,3,Community speak leave use there store professional.,2024-09-16
16931,2526,34,1,Difference quickly maybe herself month different purpose.,2024-02-09
16932,3316,305,5,Arrive able most up suddenly break.,2025-03-11
16933,1122,210,3,Get decision themselves six none town.,2024-08-23
16934,4340,434,5,Two catch actually beyond.,2023-07-03
16935,9665,274,1,Knowledge economic central central tree eight sister.,2023-07-18
16936,7931,252,5,Past moment manage yes.,2025-03-22
16937,6378,175,2,Hear mind eat center.,2024-02-06
16938,9960,395,2,Chair cultural hope task.,2024-06-24
16939,5436,136,2,Point challenge tend.,2025-01-24
16940,3507,145,1,Worker interview bit shake parent owner.,2024-03-16
16941,3148,250,4,Travel professor right difference room.,2025-03-28
16942,3415,486,5,Visit relationship maybe ball wind lay.,2024-08-11
16943,8188,298,3,Fill like consider senior entire control product.,2024-11-02
16944,2573,190,4,Authority suddenly game site him dog war.,2023-12-05
16945,5668,208,1,Cell key thus news.,2024-07-28
16946,9676,60,5,Next vote join style specific million.,2023-10-08
16947,5607,275,2,Tree would international range inside center.,2024-04-10
16948,7498,108,1,Your spring president western.,2025-02-19
16949,4654,252,1,Attorney cover ability race foot religious.,2024-05-27
16950,9268,64,1,Beat marriage make better wonder.,2024-05-30
16951,3072,277,1,Some action side enter about less administration.,2024-07-22
16952,7527,392,4,Arrive box hope three.,2025-03-06
16953,2241,452,4,Evidence example worry quite involve military shake.,2023-06-04
16954,7084,378,5,Experience young project authority individual concern.,2024-07-22
16955,7711,80,2,I support thought focus religious position language never.,2023-09-14
16956,3280,111,4,Perform your product interview guess they artist.,2024-12-26
16957,3625,320,2,Usually across bill act beyond event structure.,2024-02-07
16958,112,107,5,Relate air per rock employee color yard.,2024-05-05
16959,4490,241,4,Opportunity person maybe order threat though.,2025-05-03
16960,3516,301,4,That customer same land find member type.,2023-11-12
16961,136,194,2,Available daughter situation work.,2023-09-08
16962,5301,136,2,Base difference wide analysis.,2024-06-25
16963,9033,60,3,Window bar dream group population garden.,2024-05-26
16964,654,295,4,Affect machine board compare may kind accept.,2023-06-26
16965,4149,360,1,Them old him perhaps.,2024-09-09
16966,7780,256,1,Federal right meet few.,2024-08-28
16967,908,124,5,Eat make last old available lay level stop.,2024-08-14
16968,5805,114,2,Treat fear ask across particular.,2024-12-04
16969,5800,73,4,Charge name vote middle officer fire south.,2023-09-12
16970,4638,424,1,Maintain during rock color eye employee want.,2023-08-24
16971,8914,144,2,Feel account how expert yourself service.,2023-12-05
16972,7059,42,5,Agreement benefit reflect forget at.,2024-12-14
16973,6530,120,2,Page class series word rich.,2023-10-24
16974,3162,375,4,Woman television floor trouble building become tree.,2025-04-03
16975,6224,398,4,Security system these indeed job director art least.,2024-09-20
16976,8453,429,3,Owner life purpose college heavy institution maintain interview.,2024-09-13
16977,5649,200,1,Me mother though quality available cultural determine.,2024-09-08
16978,2028,337,3,Model million nearly maintain understand pretty point.,2024-10-26
16979,7173,255,5,Standard reason gun bar mother realize manage report.,2024-05-18
16980,6478,94,3,Fear begin building PM significant second.,2024-10-15
16981,5776,123,2,Leave four look.,2024-09-19
16982,6802,249,1,Play wall car activity size office.,2024-08-06
16983,9914,85,5,Message democratic wait first simple reduce far.,2024-07-31
16984,1711,96,5,Source yeah new election better forward year.,2023-06-12
16985,6933,266,3,Doctor build involve table ability.,2024-01-09
16986,7996,168,5,Growth commercial debate participant so.,2024-07-20
16987,8864,262,4,Full five word start few because owner.,2024-06-30
16988,7487,183,3,Education action middle begin.,2023-06-19
16989,7914,14,1,Hand bring ground right field with consumer.,2024-03-14
16990,7599,484,1,It growth away see close front.,2023-12-26
16991,3242,202,4,Necessary sea last environment education later.,2024-02-07
16992,3142,39,1,Everybody yes billion even.,2023-06-12
16993,8493,15,5,Old daughter card manage.,2023-12-17
16994,5002,474,4,Affect cup not special kind.,2023-12-04
16995,8807,249,2,Drop soldier question maintain matter house remember provide.,2023-08-17
16996,2625,480,2,Somebody indeed scientist side line eye gas.,2023-12-10
16997,3815,463,3,Different than point physical tree.,2024-12-25
16998,4143,218,1,Study above knowledge case.,2023-06-21
16999,3484,160,2,Break drive build nearly feeling home.,2025-01-29
17000,1630,90,5,Cold despite up risk that.,2024-10-28
17001,1164,1,3,Exist anything here financial part card environmental might.,2025-02-08
17002,109,154,2,Get growth difference can late.,2024-04-19
17003,6544,393,5,Hard huge little scene and TV staff.,2023-06-01
17004,3435,483,4,Oil describe much serious fear player record.,2023-07-19
17005,8071,87,3,Participant argue perhaps evidence already development.,2023-07-04
17006,6964,348,4,Piece let rule.,2024-02-29
17007,2750,392,3,Send reach various.,2024-12-29
17008,2429,310,2,Star shake majority world finish.,2023-12-26
17009,8441,341,3,Language speak understand international thought.,2025-01-27
17010,5728,348,1,Get sign kitchen serve until address.,2025-03-13
17011,6091,27,4,Foreign impact every accept ball face large resource.,2024-10-02
17012,5931,390,4,Argue than response effort peace down along.,2024-10-29
17013,1400,356,2,Save like present seven.,2023-11-17
17014,226,146,4,Enough whatever clearly town knowledge.,2025-02-01
17015,6379,278,4,Worry huge foreign reality will husband wall audience.,2023-09-05
17016,6395,398,3,Go news size line why.,2024-01-11
17017,9227,163,5,Result front through human.,2023-12-11
17018,9478,20,1,People final road speak commercial prevent.,2023-10-18
17019,3380,254,4,Seat outside others have adult.,2025-02-12
17020,6534,406,5,Threat government include traditional reach reduce that whether.,2024-10-28
17021,6375,130,1,Score marriage answer win cell fill himself trouble.,2023-08-23
17022,4822,302,5,Campaign voice cup scene tonight join.,2024-07-20
17023,3362,84,5,Situation kid floor.,2025-02-18
17024,2883,218,2,Check hear vote six visit identify minute newspaper.,2025-03-24
17025,4862,224,1,No effect recent last level should statement PM.,2023-09-05
17026,1066,334,2,Big price remain long.,2024-06-29
17027,3573,428,3,Language tell former require economy.,2023-06-18
17028,974,13,5,Card speech especially effort unit both.,2024-04-03
17029,9951,42,3,Myself us up lawyer apply.,2024-04-18
17030,1018,469,2,Computer think treat important.,2025-03-03
17031,9077,479,2,Against another above issue science you situation.,2023-07-30
17032,6595,400,4,Provide cover kid short challenge east.,2023-07-24
17033,2708,423,1,Surface let player list should baby agreement.,2024-02-23
17034,8206,42,3,Miss their big human star worker leader.,2024-04-14
17035,4488,405,2,Let quickly stock watch wrong chance my base.,2025-01-15
17036,4866,348,5,Good wonder out hundred thought effect.,2023-10-04
17037,2543,185,4,Week main discover make other space.,2024-03-28
17038,4164,485,5,Me trial ago contain beyond soon.,2023-06-27
17039,9388,497,4,Protect me thing late production law still.,2024-01-09
17040,1812,11,2,Behavior wrong why sport.,2024-03-19
17041,4462,124,1,Strong street capital place fact.,2024-06-26
17042,6555,3,5,Law past set specific fast while.,2024-10-19
17043,5372,86,5,Fight wife save bit people white decade.,2023-06-07
17044,2333,106,5,Down play east.,2025-02-15
17045,9578,286,3,Air beautiful sure attack change.,2024-07-10
17046,2089,370,5,Character major today adult.,2024-12-18
17047,1620,437,1,Would picture group if it too.,2025-01-25
17048,6238,203,4,Describe kitchen item action.,2023-12-01
17049,9604,71,4,Represent war compare but third group occur he.,2025-01-18
17050,2012,293,3,National these choose line.,2024-05-16
17051,9606,52,3,Beyond public few hand gun six.,2024-09-03
17052,1815,466,2,Finally cost fast them outside.,2023-10-02
17053,6522,278,1,Behavior generation news meeting evidence at.,2024-02-08
17054,8459,104,3,Truth out director dinner throw tend.,2024-02-08
17055,2315,141,3,Nation attorney yes set campaign skin.,2023-09-05
17056,1278,15,1,Contain enjoy rate data drop interest.,2025-03-21
17057,1735,401,3,Be yes lot letter.,2024-07-01
17058,4147,153,5,Reality guy partner hour strong trial toward.,2024-02-28
17059,3881,123,2,They season effort beyond huge system blue.,2025-04-08
17060,343,84,1,Thus set price ok.,2024-08-01
17061,4931,246,4,Win magazine news mean community week.,2024-06-13
17062,652,419,4,Raise responsibility them top maybe.,2024-01-04
17063,1439,2,4,General election operation pass similar theory suggest.,2023-06-26
17064,8067,356,5,Heart letter top growth.,2024-04-27
17065,995,124,5,Want case compare worry evidence everybody company.,2023-11-26
17066,9197,441,3,Through nearly hair fire ground significant blood.,2025-03-26
17067,4075,377,4,Week subject against news would.,2024-05-20
17068,7211,294,5,Environment tree television avoid talk success.,2024-05-24
17069,4034,75,1,Fill body morning behind.,2025-02-06
17070,3135,236,1,Off career get book ever.,2023-07-14
17071,6946,1,2,Bit with form stay adult may.,2023-07-28
17072,7105,91,1,Catch rather fact owner.,2024-06-07
17073,9044,265,3,One half whether record risk treatment stand.,2024-02-03
17074,7921,320,5,Reach black hope quality kitchen.,2025-03-04
17075,358,166,2,Create miss enough western.,2024-04-27
17076,2123,79,5,Phone program level maybe activity.,2024-11-26
17077,5707,148,5,Go area most black focus.,2025-03-06
17078,6004,250,2,Them expert camera now shake month.,2023-07-13
17079,3222,357,3,Just interesting drug shake worker.,2025-01-06
17080,6810,380,2,Travel language quite far system newspaper.,2024-07-21
17081,3347,317,2,Deal remember out laugh.,2025-03-24
17082,2722,371,3,Manage court feel east price offer.,2023-06-25
17083,5269,101,4,Debate drug that.,2025-01-12
17084,6202,435,2,Financial rate example relationship read.,2024-02-15
17085,8743,427,4,Staff adult avoid give so certainly.,2023-12-12
17086,2889,93,1,Government spring yard get mouth make stage.,2024-08-19
17087,1961,253,3,Six sometimes cell as establish.,2025-01-23
17088,906,477,5,Learn politics possible practice this buy every.,2025-03-10
17089,8214,105,1,Beyond east outside we current space feeling example.,2023-10-30
17090,8029,175,5,Individual option why ever.,2025-03-08
17091,4042,490,2,Whatever describe beat should.,2024-08-28
17092,1871,257,3,Adult event early carry purpose you.,2024-03-08
17093,4740,426,3,Leg western million.,2024-03-18
17094,7100,149,4,Identify condition hotel gas now dream late stand.,2023-06-27
17095,644,460,3,Put affect music director young.,2023-06-16
17096,9554,471,1,Focus small meet special modern.,2023-11-21
17097,9253,166,2,Sell have side.,2024-07-08
17098,2464,184,2,Another radio husband small upon example.,2025-02-16
17099,8228,333,4,Strategy court big low pretty.,2025-04-07
17100,722,203,2,Onto population image by nor.,2024-02-06
17101,524,309,2,Newspaper site firm off detail run involve.,2024-06-08
17102,9075,16,5,List which past continue play.,2024-10-19
17103,5178,251,3,Study own suggest fall person religious top morning.,2024-10-13
17104,6379,444,4,Morning people side surface stock operation network.,2023-10-23
17105,560,88,2,Dark away little year nothing I.,2024-01-15
17106,7874,28,2,Degree impact action phone on.,2025-01-30
17107,9770,370,3,Drug finish beyond language.,2024-03-12
17108,5860,304,4,Page push beyond yourself term cover ask.,2025-02-25
