order_id,user_id,item_id,quantity,order_date
48145,7898,210,3,2024-11-15
48146,3891,307,8,2024-10-04
48147,9133,126,2,2023-09-09
48148,1207,425,2,2024-12-23
48149,5290,486,1,2024-03-15
48150,2193,125,9,2023-09-10
48151,1316,264,5,2023-09-06
48152,4742,359,7,2023-08-21
48153,7386,442,6,2023-10-09
48154,3922,105,5,2024-12-04
48155,546,151,5,2024-05-13
48156,928,401,2,2023-12-25
48157,1985,87,9,2023-05-14
48158,5349,24,8,2023-09-17
48159,9220,478,7,2024-09-18
48160,9677,47,5,2023-07-26
48161,7300,213,1,2024-08-10
48162,4693,413,10,2023-10-30
48163,2989,340,9,2023-05-11
48164,4747,193,2,2024-04-16
48165,7939,275,9,2025-01-21
48166,451,160,2,2024-03-09
48167,3895,467,4,2023-10-18
48168,7748,451,9,2023-08-03
48169,830,58,5,2024-01-28
48170,3118,367,6,2024-02-22
48171,5418,172,1,2024-10-27
48172,9634,340,6,2024-08-17
48173,4405,156,6,2024-07-27
48174,4935,292,10,2025-04-19
48175,5494,76,6,2023-11-28
48176,9487,273,7,2023-10-18
48177,4742,369,10,2024-05-23
48178,2171,143,5,2024-12-25
48179,9815,285,4,2024-03-24
48180,9953,68,3,2024-08-17
48181,9545,112,8,2025-05-06
48182,4318,464,7,2025-04-30
48183,6724,134,9,2024-08-18
48184,7276,162,1,2024-12-14
48185,3233,365,3,2024-09-04
48186,6007,292,5,2025-01-28
48187,1845,422,5,2025-02-02
48188,693,411,6,2024-10-13
48189,7694,179,10,2024-08-29
48190,9557,179,6,2023-07-10
48191,9737,201,6,2023-07-24
48192,1746,98,2,2024-03-25
48193,2820,420,9,2024-11-08
48194,571,468,2,2023-11-04
48195,5740,371,2,2024-12-13
48196,1573,162,4,2023-09-27
48197,8691,187,4,2025-02-28
48198,6458,22,4,2024-01-12
48199,8893,152,7,2023-05-24
48200,7753,189,8,2025-03-17
48201,4519,431,2,2024-03-25
48202,9479,418,3,2024-09-03
48203,4302,196,6,2024-03-11
48204,4290,33,6,2024-09-01
48205,1262,259,2,2023-07-06
48206,2369,74,3,2023-09-04
48207,2291,361,10,2024-09-24
48208,1009,310,6,2025-03-05
48209,8118,190,1,2024-06-03
48210,2761,83,8,2024-07-20
48211,1191,310,8,2025-02-24
48212,5381,401,7,2024-01-15
48213,213,319,4,2024-10-05
48214,3193,232,8,2023-05-27
48215,4058,480,3,2024-06-29
48216,8239,210,5,2024-03-28
48217,7205,268,7,2025-04-24
48218,2848,394,10,2024-04-29
48219,7266,386,2,2024-12-05
48220,2943,259,5,2024-03-07
48221,329,168,6,2024-10-10
48222,5619,136,3,2024-06-27
48223,3902,67,8,2024-01-27
48224,2567,472,10,2024-04-06
48225,7720,6,3,2024-08-01
48226,7735,273,7,2024-09-10
48227,4434,297,2,2024-02-08
48228,3748,338,4,2024-03-29
48229,1900,398,7,2024-09-10
48230,1174,384,5,2025-03-11
48231,5876,482,4,2023-06-13
48232,8814,465,8,2023-07-28
48233,4277,250,2,2024-02-18
48234,5241,170,9,2023-05-22
48235,9513,385,3,2025-01-25
48236,5780,141,1,2025-02-20
48237,3054,222,5,2024-04-12
48238,2346,236,2,2024-01-03
48239,8283,217,5,2024-06-17
48240,1804,145,6,2023-08-20
48241,4074,387,8,2025-02-21
48242,3189,116,7,2024-12-03
48243,8647,193,1,2023-05-11
48244,2586,18,5,2023-06-02
48245,10,380,3,2024-12-04
48246,5747,36,4,2025-04-03
48247,4420,496,6,2024-07-15
48248,7622,357,10,2024-01-22
48249,6152,460,5,2023-09-28
48250,8906,263,9,2023-10-24
48251,7651,55,10,2024-09-15
48252,9951,53,10,2024-04-08
48253,4261,57,2,2025-04-16
48254,510,494,2,2024-06-24
48255,4357,164,1,2024-09-10
48256,7099,43,7,2023-09-06
48257,1236,170,1,2024-05-07
48258,8161,95,10,2023-08-17
48259,1704,457,10,2023-09-16
48260,6880,32,7,2024-03-21
48261,1789,139,5,2024-05-03
48262,9944,150,9,2024-12-17
48263,2224,75,1,2023-09-29
48264,2516,496,8,2025-01-27
48265,7544,188,5,2023-07-26
48266,4374,374,2,2024-02-16
48267,519,297,10,2024-08-27
48268,3936,461,6,2024-12-01
48269,8584,186,3,2024-07-29
48270,2152,231,5,2024-07-29
48271,1975,431,7,2025-03-26
48272,4126,440,8,2024-10-11
48273,1130,486,10,2024-09-27
48274,9777,91,2,2024-06-03
48275,2236,366,9,2024-05-01
48276,1109,324,9,2024-02-26
48277,5452,256,2,2023-09-25
48278,6316,473,4,2025-04-15
48279,1219,22,4,2023-11-11
48280,320,49,1,2025-03-27
48281,3480,100,10,2023-07-16
48282,9684,250,1,2024-09-22
48283,3589,467,6,2024-09-23
48284,1728,465,6,2024-03-14
48285,5992,249,10,2024-05-08
48286,5559,120,7,2023-10-01
48287,4313,378,3,2025-03-05
48288,1111,374,4,2023-05-22
48289,7980,316,2,2023-10-23
48290,1802,373,6,2023-09-25
48291,6376,484,10,2024-12-02
48292,9913,447,8,2023-05-24
48293,1380,185,1,2024-08-08
48294,9205,477,5,2023-09-26
48295,551,229,7,2024-04-01
48296,6870,418,10,2023-06-12
48297,7645,311,2,2024-11-25
48298,7836,272,4,2024-11-02
48299,7176,157,7,2024-02-08
48300,5112,483,4,2023-09-20
48301,8227,374,1,2024-11-10
48302,3541,480,7,2023-12-07
48303,7614,330,3,2023-08-06
48304,3137,32,1,2023-07-21
48305,7664,314,2,2023-08-11
48306,5522,453,5,2023-12-16
48307,6161,471,1,2023-09-26
48308,6725,335,1,2024-10-18
48309,1576,175,5,2024-10-08
48310,8394,402,3,2025-02-13
48311,7368,483,3,2024-08-29
48312,2990,5,1,2024-02-15
48313,7044,351,10,2025-02-14
48314,7675,359,9,2025-01-04
48315,7943,404,9,2024-07-27
48316,4620,273,10,2025-01-02
48317,9815,28,1,2023-12-19
48318,8708,446,7,2024-12-18
48319,4101,220,8,2023-05-13
48320,5848,93,9,2024-07-17
48321,630,235,6,2024-06-23
48322,4652,93,1,2024-07-08
48323,1668,361,5,2023-12-11
48324,2827,404,10,2023-11-18
48325,6731,292,10,2023-07-02
48326,8672,279,6,2024-04-28
48327,7566,326,10,2023-09-01
48328,3571,277,4,2024-11-02
48329,4423,64,4,2023-12-10
48330,9148,61,4,2024-03-14
48331,1856,147,1,2023-09-17
48332,6002,421,5,2025-02-14
48333,5787,221,9,2023-08-04
48334,1539,82,6,2025-03-08
48335,4319,25,2,2024-03-13
48336,8897,312,9,2024-07-18
48337,350,495,6,2024-05-12
48338,3458,263,9,2024-03-15
48339,2345,447,10,2023-11-09
48340,7938,70,4,2025-03-18
48341,6773,42,2,2025-01-24
48342,8989,169,8,2024-05-19
48343,8083,405,8,2023-09-25
48344,9693,458,6,2024-04-16
48345,1538,81,5,2024-09-16
48346,1427,248,10,2024-09-27
48347,9030,402,5,2024-01-02
48348,3569,111,10,2025-04-25
48349,9198,92,2,2024-02-24
48350,630,155,2,2024-01-12
48351,9422,86,3,2024-02-13
48352,4605,372,6,2023-12-22
48353,201,365,7,2025-02-23
48354,4173,138,3,2025-01-26
48355,3928,407,5,2025-02-22
48356,2010,215,9,2024-01-20
48357,7420,491,1,2023-12-26
48358,2771,258,2,2024-06-17
48359,1204,201,8,2024-09-10
48360,5478,494,1,2024-10-05
48361,2110,76,1,2024-12-05
48362,9756,355,10,2023-12-08
48363,2911,132,7,2024-05-11
48364,854,237,7,2025-04-28
48365,2976,436,7,2024-07-25
48366,3363,418,3,2024-07-10
48367,7361,129,10,2023-11-15
48368,2243,378,6,2024-10-20
48369,6174,62,3,2023-11-05
48370,8825,166,4,2024-10-30
48371,9599,126,4,2024-03-13
48372,1919,52,4,2024-02-08
48373,2839,26,1,2023-05-28
48374,9215,67,1,2024-07-17
48375,6053,281,2,2025-04-17
48376,465,346,8,2023-10-13
48377,6149,305,4,2024-06-29
48378,8885,45,4,2025-01-31
48379,6253,30,3,2024-10-01
48380,9872,53,10,2024-03-28
48381,6931,59,7,2023-05-24
48382,1647,271,6,2024-01-04
48383,7670,199,3,2024-11-11
48384,4966,254,3,2025-04-06
48385,7770,356,6,2024-04-03
48386,8982,354,2,2024-08-24
48387,9932,402,1,2023-11-06
48388,8500,355,2,2024-05-29
48389,5385,398,5,2023-10-03
48390,8471,175,1,2024-04-21
48391,509,500,4,2024-05-17
48392,1218,26,9,2024-04-14
48393,2589,225,8,2023-07-06
48394,4016,57,7,2023-10-27
48395,4689,454,1,2024-08-17
48396,9557,443,8,2024-12-23
48397,5374,189,7,2024-09-12
48398,3496,153,1,2025-05-05
48399,278,476,1,2024-12-15
48400,3256,146,1,2024-01-29
48401,9778,137,9,2025-01-11
48402,8272,155,5,2024-01-26
48403,8745,304,5,2023-05-10
48404,7205,116,2,2024-01-02
48405,9298,241,9,2024-12-15
48406,8350,424,8,2024-05-25
48407,9072,420,6,2024-07-31
48408,3430,102,10,2024-10-06
48409,5642,222,9,2024-08-17
48410,3024,118,8,2024-01-17
48411,1230,39,8,2024-03-10
48412,6109,443,8,2024-06-27
48413,6435,113,10,2023-06-29
48414,5931,108,3,2025-04-22
48415,1412,54,6,2024-03-27
48416,1534,110,1,2024-06-03
48417,2363,431,8,2024-12-27
48418,4988,376,7,2023-11-07
48419,6408,155,10,2025-03-21
48420,9356,284,10,2024-09-13
48421,5350,315,6,2023-09-11
48422,6860,78,9,2024-10-29
48423,7481,191,2,2024-02-01
48424,4301,120,5,2023-07-16
48425,2444,264,7,2023-10-13
48426,6846,427,2,2024-02-24
48427,2534,360,2,2023-07-08
48428,171,403,3,2023-07-11
48429,9558,389,6,2023-11-17
48430,8060,70,3,2023-11-07
48431,3148,168,6,2023-08-20
48432,3314,474,4,2024-12-13
48433,6805,346,1,2025-01-15
48434,5483,113,7,2023-05-11
48435,9889,468,9,2025-02-14
48436,5716,484,8,2024-05-08
48437,705,452,5,2025-03-23
48438,3993,3,3,2024-08-01
48439,3435,401,9,2023-10-19
48440,5867,476,5,2024-06-23
48441,5225,34,5,2024-02-25
48442,8527,34,9,2024-11-29
48443,1791,148,8,2024-12-04
48444,9317,69,3,2024-09-30
48445,1976,217,1,2024-05-26
48446,529,290,1,2024-03-22
48447,858,29,4,2024-03-01
48448,7632,256,4,2024-03-22
48449,370,282,8,2023-12-17
48450,1095,41,5,2023-12-01
48451,1101,461,3,2025-05-02
48452,5901,335,4,2023-06-14
48453,8792,108,10,2024-07-13
48454,8065,144,7,2023-12-20
48455,9463,188,10,2025-03-09
48456,7094,65,4,2023-11-08
48457,8108,497,6,2024-04-28
48458,5893,272,3,2023-10-29
48459,2690,20,5,2024-11-01
48460,3094,157,4,2024-07-09
48461,6149,136,9,2023-09-24
48462,3649,10,3,2024-09-24
48463,4815,125,10,2024-06-17
48464,648,295,4,2023-08-31
48465,257,189,3,2024-10-27
48466,7225,466,4,2025-02-01
48467,4352,229,10,2024-08-01
48468,1589,257,10,2025-01-15
48469,455,486,3,2024-10-17
48470,2115,150,9,2024-04-30
48471,4773,295,4,2024-01-20
48472,7972,16,8,2023-10-24
48473,8131,142,5,2024-01-09
48474,2261,342,1,2023-06-02
48475,8946,141,5,2024-07-02
48476,4742,138,1,2024-11-05
48477,3246,234,2,2024-09-22
48478,922,433,4,2024-07-09
48479,8150,292,6,2024-10-01
48480,7449,425,2,2023-10-26
48481,2715,277,3,2025-03-15
48482,1089,242,4,2023-11-07
48483,5924,97,5,2023-11-21
48484,6003,424,9,2023-10-21
48485,1310,35,7,2024-01-07
48486,6799,385,6,2024-03-18
48487,7442,317,3,2023-06-10
48488,7945,26,9,2024-10-25
48489,1950,16,7,2024-08-17
48490,4963,482,4,2025-03-09
48491,9297,162,10,2024-12-13
48492,5477,54,3,2023-05-29
48493,3767,211,7,2024-05-25
48494,2707,118,8,2025-02-07
48495,4438,29,5,2025-01-08
48496,548,379,7,2023-09-22
48497,9352,332,5,2023-08-01
48498,5306,244,6,2023-08-21
48499,7451,38,6,2024-12-20
48500,8714,334,8,2024-04-27
48501,7635,10,1,2025-01-26
48502,6151,299,4,2025-04-01
48503,5642,52,8,2024-02-25
48504,4213,378,2,2023-07-13
48505,2938,208,9,2024-01-02
48506,4021,35,9,2023-08-02
48507,3061,417,3,2024-09-16
48508,3917,348,10,2024-09-28
48509,9222,174,2,2025-04-27
48510,2773,365,9,2023-10-30
48511,3571,396,6,2024-09-02
48512,3344,43,9,2024-04-30
48513,5143,175,8,2024-10-31
48514,7172,500,6,2025-03-25
48515,1183,390,6,2025-05-01
48516,4775,229,4,2024-01-16
48517,8250,409,3,2024-01-22
48518,4222,391,9,2024-08-10
48519,4446,108,6,2023-06-27
48520,8613,341,1,2025-03-19
48521,8138,74,4,2025-02-14
48522,1281,333,8,2023-08-03
48523,5674,6,5,2023-10-06
48524,694,410,2,2023-08-05
48525,2371,266,1,2023-06-27
48526,4922,248,10,2025-03-13
48527,3642,349,5,2024-10-07
48528,2416,399,1,2023-11-15
48529,5730,34,8,2024-07-29
48530,7397,272,6,2024-03-26
48531,2915,197,4,2025-01-20
48532,7595,124,1,2023-08-04
48533,2345,114,6,2023-11-16
48534,5598,480,4,2024-07-03
48535,3107,253,3,2023-08-03
48536,3181,42,6,2023-11-16
48537,8190,459,1,2024-01-10
48538,3026,306,9,2025-04-27
48539,4207,43,6,2024-09-28
48540,91,293,2,2025-04-24
48541,2216,210,2,2024-06-16
48542,1959,423,4,2025-05-03
48543,3348,251,4,2024-08-28
48544,9503,314,3,2023-10-21
48545,29,54,7,2024-01-25
48546,320,54,5,2024-07-07
48547,355,153,4,2024-07-08
48548,881,134,5,2024-11-15
48549,5733,433,8,2023-12-04
48550,6174,343,3,2024-05-20
48551,3344,371,3,2024-05-08
48552,3350,430,3,2025-04-25
48553,6358,360,1,2025-02-15
48554,9918,33,8,2023-08-22
48555,3919,59,1,2023-07-30
48556,8637,25,10,2024-05-23
48557,4651,190,1,2024-07-24
48558,2142,192,5,2024-07-11
48559,9197,85,10,2023-10-27
48560,7691,332,5,2023-06-04
48561,7161,323,2,2023-07-12
48562,6134,164,4,2024-10-30
48563,7257,160,2,2024-07-13
48564,973,119,1,2024-11-27
48565,1973,372,2,2023-09-17
48566,3577,163,10,2024-10-21
48567,9889,378,3,2024-04-24
48568,2318,240,2,2024-01-24
48569,6093,311,6,2025-04-01
48570,7995,362,7,2023-11-25
48571,9956,214,4,2024-03-06
48572,5416,146,1,2024-08-18
48573,3682,207,3,2024-12-16
48574,4854,20,9,2024-11-06
48575,9977,217,3,2024-04-10
48576,3759,12,3,2024-10-02
48577,7492,399,2,2024-01-12
48578,4494,125,2,2024-08-09
48579,540,20,9,2025-01-08
48580,2221,406,3,2023-08-21
48581,4527,181,1,2024-02-16
48582,2818,367,6,2023-09-03
48583,9935,48,3,2024-01-02
48584,9500,266,8,2025-03-23
48585,3544,272,5,2025-01-15
48586,4812,175,2,2024-10-26
48587,4450,308,4,2023-10-09
48588,1713,278,9,2024-02-01
48589,5518,219,2,2024-08-19
48590,6312,370,10,2024-07-23
48591,7865,390,2,2025-04-22
48592,2892,158,5,2023-11-27
48593,4692,120,4,2024-06-30
48594,9158,69,9,2025-01-02
48595,5415,145,6,2024-12-27
48596,8967,89,7,2024-03-12
48597,3026,238,2,2023-06-18
48598,5516,280,9,2024-10-30
48599,2536,409,10,2024-12-20
48600,6657,59,2,2024-04-22
48601,8533,178,1,2024-07-19
48602,3054,57,8,2024-02-12
48603,8092,31,4,2024-04-19
48604,870,179,5,2024-09-03
48605,4115,400,6,2024-07-15
48606,9247,147,1,2024-05-05
48607,6537,148,6,2024-04-09
48608,2018,72,6,2025-02-13
48609,9061,54,5,2024-08-06
48610,4624,174,5,2024-04-28
48611,2414,92,1,2024-06-28
48612,4050,146,1,2024-04-02
48613,4985,1,2,2024-01-05
48614,1065,322,4,2024-05-11
48615,5076,309,10,2024-01-12
48616,7988,202,3,2025-04-24
48617,2262,132,6,2023-06-25
48618,6264,283,8,2023-07-31
48619,8385,373,2,2024-03-28
48620,408,164,5,2024-01-30
48621,416,459,5,2024-02-16
48622,7200,257,10,2024-04-26
48623,5034,322,4,2025-01-24
48624,9577,92,9,2024-08-29
48625,3087,441,10,2025-02-22
48626,2167,258,6,2023-08-18
48627,3653,269,8,2023-12-13
48628,119,112,8,2024-05-02
48629,5161,7,8,2024-02-28
48630,7884,329,3,2024-02-03
48631,8013,470,10,2024-07-31
48632,9493,7,9,2024-07-22
48633,8220,339,2,2024-01-22
48634,231,293,2,2023-07-11
48635,1893,411,8,2024-01-25
48636,6633,66,7,2023-09-05
48637,3940,370,8,2024-07-02
48638,8329,318,3,2024-04-12
48639,158,21,2,2024-07-22
48640,242,431,10,2025-01-15
48641,1505,487,10,2025-05-03
48642,5053,10,10,2023-06-09
48643,3136,393,7,2023-08-08
48644,8214,168,2,2023-06-02
48645,3932,144,10,2023-10-12
48646,8780,84,8,2024-04-15
48647,3290,140,10,2024-10-23
48648,2155,323,10,2023-06-22
48649,5059,134,7,2024-09-06
48650,4335,352,4,2023-11-22
48651,9699,305,5,2024-03-29
48652,4633,445,10,2025-01-30
48653,9884,424,8,2024-11-27
48654,8605,18,5,2024-08-04
48655,8958,453,2,2024-11-06
48656,168,309,1,2024-10-26
48657,5689,428,7,2023-08-24
48658,5640,153,7,2023-08-26
48659,3803,213,5,2023-11-13
48660,1395,445,10,2024-08-14
48661,6690,210,5,2024-05-25
48662,6099,187,5,2024-12-15
48663,3666,215,8,2023-12-26
48664,1806,26,8,2024-06-20
48665,7862,5,2,2023-08-18
48666,7825,230,1,2024-10-21
48667,1299,262,2,2023-11-30
48668,2999,116,5,2024-06-30
48669,4941,345,7,2024-01-26
48670,6261,171,9,2024-03-04
48671,9463,35,3,2024-06-25
48672,3292,331,9,2024-08-06
48673,7777,43,10,2023-06-28
48674,7446,96,8,2024-10-30
48675,6510,405,10,2024-08-14
48676,7615,205,8,2024-08-06
48677,8525,399,5,2024-04-10
48678,1807,341,3,2023-07-23
48679,4091,58,6,2025-01-08
48680,6147,55,2,2024-02-13
48681,3693,113,5,2024-12-12
48682,8757,157,7,2025-03-05
48683,3634,394,8,2024-01-20
48684,925,472,1,2024-01-26
48685,4453,354,5,2023-07-03
48686,6779,139,2,2023-10-21
48687,9475,273,1,2025-01-17
48688,8666,37,6,2025-04-01
48689,6277,440,5,2024-04-11
48690,3876,422,10,2023-09-09
48691,2761,50,2,2024-03-21
48692,9621,95,2,2024-06-13
48693,3391,114,1,2024-12-06
48694,1798,480,10,2024-11-16
48695,849,198,8,2023-06-21
48696,7259,132,7,2023-12-09
48697,8208,366,1,2024-04-25
48698,3327,408,10,2024-01-04
48699,12,244,6,2024-12-19
48700,6692,466,2,2024-07-03
48701,1500,113,9,2023-06-13
48702,9439,22,5,2024-01-02
48703,964,210,3,2024-06-21
48704,6830,486,8,2024-04-21
48705,4955,391,10,2024-02-11
48706,1282,227,5,2024-01-11
48707,5944,165,5,2023-12-18
48708,6759,264,2,2023-07-20
48709,5544,307,6,2024-09-23
48710,7221,449,7,2023-09-13
48711,6740,456,3,2024-02-10
48712,5782,263,7,2024-05-22
48713,6889,349,7,2024-11-21
48714,3170,377,1,2024-06-22
48715,4127,374,10,2023-10-13
48716,7085,406,7,2025-01-01
48717,1589,273,1,2023-06-28
48718,3732,410,3,2025-04-18
48719,466,418,6,2024-04-05
48720,3517,373,1,2024-03-20
48721,6287,466,5,2023-08-28
48722,9260,17,9,2023-05-22
48723,5616,259,8,2024-11-06
48724,9395,133,2,2023-05-21
48725,4886,261,1,2025-03-20
48726,482,265,4,2024-12-24
48727,501,75,5,2024-04-19
48728,9052,355,9,2024-11-12
48729,7519,216,5,2024-12-02
48730,6334,48,2,2024-03-08
48731,3776,84,10,2023-10-03
48732,8469,283,4,2024-07-07
48733,3340,113,7,2023-12-10
48734,2013,209,8,2023-11-27
48735,9643,31,1,2025-03-03
48736,7767,486,2,2024-11-06
48737,1291,378,8,2023-12-12
48738,7263,363,6,2023-11-05
48739,8354,14,3,2025-04-19
48740,1714,275,9,2025-05-08
48741,3300,140,3,2023-08-14
48742,9327,18,4,2024-09-11
48743,8722,7,7,2024-10-27
48744,9509,415,6,2024-07-21
48745,1490,103,2,2025-01-14
48746,9977,353,2,2025-03-17
48747,1446,252,7,2024-11-11
48748,9844,475,4,2025-03-02
48749,1750,446,2,2024-12-23
48750,550,116,2,2024-11-19
48751,240,10,3,2023-08-20
48752,6398,243,10,2024-12-04
48753,9304,103,6,2023-12-29
48754,7587,17,2,2024-04-08
48755,7333,223,4,2024-02-12
48756,1326,473,10,2024-02-17
48757,7773,488,7,2024-01-09
48758,1182,102,9,2023-08-01
48759,6437,416,10,2025-03-14
48760,1008,416,7,2024-08-01
48761,327,60,8,2023-10-17
48762,4972,84,10,2023-09-19
48763,661,486,7,2024-07-05
48764,2128,300,9,2023-08-29
48765,1518,131,6,2023-08-13
48766,1521,22,6,2024-10-23
48767,9585,194,3,2023-05-31
48768,5675,137,5,2023-10-26
48769,9482,16,9,2024-09-26
48770,7908,286,1,2025-01-28
48771,1167,163,9,2023-09-23
48772,8358,135,9,2024-10-25
48773,371,448,2,2024-04-23
48774,4142,28,9,2024-01-10
48775,410,303,10,2023-07-03
48776,1118,71,6,2024-07-25
48777,204,116,8,2023-09-09
48778,5443,153,6,2024-01-28
48779,911,190,9,2023-12-07
48780,732,343,9,2024-01-29
48781,943,55,6,2023-11-10
48782,6056,342,6,2024-03-24
48783,5618,326,2,2024-12-17
48784,4112,317,1,2024-05-09
48785,3234,131,8,2024-04-27
48786,9265,424,5,2024-08-13
48787,7787,234,7,2023-12-22
48788,4549,207,4,2024-06-16
48789,8107,246,3,2024-02-28
48790,2235,253,5,2025-05-01
48791,5228,397,2,2024-10-26
48792,7664,232,7,2024-09-24
48793,3939,495,1,2024-10-27
48794,4683,311,4,2024-03-26
48795,1051,497,6,2023-05-19
48796,3185,59,2,2023-06-09
48797,4156,54,3,2023-10-15
48798,4000,461,4,2023-09-12
48799,1798,242,4,2024-01-16
48800,8749,325,4,2025-02-08
48801,6522,321,5,2024-01-26
48802,2071,322,9,2024-10-20
48803,5369,499,6,2024-01-12
48804,1311,163,4,2023-09-25
48805,915,387,7,2023-10-26
48806,3148,100,8,2023-05-31
48807,8132,123,2,2023-05-31
48808,9005,5,10,2024-06-24
48809,3231,345,4,2023-05-15
48810,2505,275,2,2024-03-18
48811,3661,259,5,2024-01-26
48812,449,431,4,2023-10-13
48813,9191,109,7,2023-09-30
48814,5019,83,6,2023-07-05
48815,1070,47,8,2024-08-17
48816,9861,6,9,2024-03-02
48817,7528,491,6,2024-11-11
48818,8015,237,8,2023-05-29
48819,7610,154,5,2025-03-27
48820,6332,87,1,2024-09-03
48821,6303,2,10,2023-09-08
48822,740,470,2,2023-09-29
48823,61,442,1,2024-05-08
48824,9674,499,6,2023-07-11
48825,8899,393,6,2024-11-05
48826,83,295,2,2024-10-18
48827,1783,167,4,2024-04-13
48828,2478,362,3,2023-06-02
48829,7855,198,1,2024-11-07
48830,3419,157,9,2023-09-24
48831,4423,232,9,2025-04-02
48832,8293,25,1,2023-08-24
48833,4292,236,3,2024-10-31
48834,4210,474,6,2023-07-18
48835,7862,37,3,2024-08-03
48836,6522,253,8,2023-05-09
48837,2784,271,1,2023-06-12
48838,7296,375,3,2023-05-16
48839,853,26,10,2023-09-22
48840,881,33,6,2024-04-12
48841,4602,222,7,2023-10-31
48842,9025,19,8,2025-01-30
48843,9834,233,9,2023-05-12
48844,4292,91,6,2024-03-10
48845,5172,107,10,2023-05-22
48846,6507,45,2,2024-07-01
48847,6602,399,9,2024-08-29
48848,4649,431,8,2024-02-05
48849,8380,22,5,2024-10-17
48850,118,182,8,2024-05-27
48851,2971,451,5,2024-08-22
48852,5551,268,10,2024-04-01
48853,8182,155,2,2023-11-29
48854,9778,204,5,2023-09-22
48855,5455,102,8,2024-01-22
48856,5210,250,4,2023-12-21
48857,9873,418,5,2023-09-02
48858,2238,449,7,2023-09-07
48859,6212,35,1,2024-02-28
48860,9818,311,6,2024-08-26
48861,8798,405,4,2024-09-04
48862,3919,3,6,2024-09-19
48863,3885,302,9,2023-12-17
48864,1447,338,10,2024-08-31
48865,3264,231,2,2024-08-25
48866,7851,181,10,2023-07-08
48867,9438,378,3,2024-07-14
48868,8025,472,2,2023-10-05
48869,1231,463,5,2024-06-25
48870,7373,398,10,2024-01-14
48871,3170,149,5,2023-12-14
48872,2579,359,4,2023-07-05
48873,6429,378,7,2024-08-11
48874,5891,364,10,2024-03-29
48875,5097,83,4,2024-05-21
48876,2239,124,7,2023-07-13
48877,1079,334,8,2024-12-16
48878,8432,317,7,2024-06-21
48879,1455,129,2,2024-03-15
48880,9716,479,5,2024-01-19
48881,4652,223,7,2023-12-31
48882,4727,158,6,2023-11-10
48883,3226,328,8,2024-04-29
48884,415,333,8,2023-10-01
48885,6047,86,3,2023-07-28
48886,1820,274,6,2023-06-11
48887,647,295,4,2024-04-08
48888,3033,11,7,2024-05-26
48889,5458,197,8,2023-06-21
48890,443,329,3,2025-04-07
48891,8143,125,8,2024-06-11
48892,6536,443,2,2024-01-04
48893,4265,310,10,2024-07-09
48894,8556,332,2,2025-03-11
48895,2659,290,2,2024-12-11
48896,7913,310,10,2023-08-15
48897,9492,281,10,2025-02-05
48898,732,435,9,2024-06-01
48899,8374,124,10,2024-12-07
48900,911,215,8,2023-09-26
48901,7126,398,8,2024-11-02
48902,2922,254,1,2025-03-30
48903,6755,488,3,2024-09-11
48904,1279,300,9,2025-03-04
48905,7309,349,2,2023-11-23
48906,6380,393,2,2023-09-15
48907,724,66,1,2023-11-18
48908,1065,138,6,2024-06-25
48909,207,187,2,2025-02-09
48910,4516,434,10,2023-05-28
48911,9908,477,3,2024-12-16
48912,2125,354,9,2024-12-12
48913,9276,347,3,2024-02-15
48914,1281,139,2,2024-06-06
48915,6006,181,9,2025-03-13
48916,4940,479,2,2023-12-27
48917,5809,102,2,2025-01-22
48918,7496,140,8,2024-05-25
48919,173,343,6,2024-11-09
48920,9335,337,1,2024-11-02
48921,8416,360,6,2023-11-23
48922,6771,479,5,2023-09-17
48923,1238,226,6,2024-01-13
48924,384,147,7,2023-12-03
48925,6010,442,9,2025-02-26
48926,4482,236,6,2024-05-27
48927,1497,157,3,2024-04-19
48928,2143,6,3,2024-02-01
48929,1646,471,3,2023-11-07
48930,9386,294,1,2024-02-12
48931,7862,361,6,2023-12-01
48932,6892,52,7,2023-12-31
48933,2812,212,6,2024-06-24
48934,7494,247,2,2023-08-17
48935,2537,482,3,2023-07-11
48936,9829,487,1,2023-10-11
48937,7688,469,1,2023-07-24
48938,958,95,9,2023-08-11
48939,5692,405,6,2025-03-17
